Entry	Gene ontology (cellular component)
B4DS77	AMPA glutamate receptor complex [GO:0032281]; dendritic spine membrane [GO:0032591]; glutamatergic synapse [GO:0098978]; integral component of postsynaptic density membrane [GO:0099061]; ionotropic glutamate receptor complex [GO:0008328]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
Q9Y675	nuclear speck [GO:0016607]; nucleus [GO:0005634]
Q9NS26	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8IY81	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; preribosome, large subunit precursor [GO:0030687]; preribosome, small subunit precursor [GO:0030688]
Q8WVK7	condensed chromosome outer kinetochore [GO:0000940]; cytosol [GO:0005829]; spindle microtubule [GO:0005876]
Q8N5C6	
O15020	apical plasma membrane [GO:0016324]; cell junction [GO:0030054]; cytosol [GO:0005829]; extracellular space [GO:0005615]; glutamatergic synapse [GO:0098978]; neuronal cell body [GO:0043025]; parallel fiber to Purkinje cell synapse [GO:0098688]; postsynaptic spectrin-associated cytoskeleton [GO:0099189]; presynapse [GO:0098793]; spectrin [GO:0008091]
Q9H1K6	stress fiber [GO:0001725]
Q9NUR3	integral component of membrane [GO:0016021]
Q9H2K2	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]; nuclear chromosome, telomeric region [GO:0000784]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; pericentriolar material [GO:0000242]; perinuclear region of cytoplasm [GO:0048471]
Q8NBT3	integral component of membrane [GO:0016021]
Q96RJ3	external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P19438	cell surface [GO:0009986]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi membrane [GO:0000139]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; membrane raft [GO:0045121]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; tumor necrosis factor receptor superfamily complex [GO:0002947]
Q9H0I9	cytoplasm [GO:0005737]
Q5T7P6	integral component of membrane [GO:0016021]
Q99805	cytoskeleton [GO:0005856]; endosome [GO:0005768]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; postsynaptic Golgi apparatus [GO:0150051]
Q16890	cytoplasm [GO:0005737]; perinuclear region of cytoplasm [GO:0048471]
Q6PIZ9	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; T cell receptor complex [GO:0042101]
Q9NSU2	cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; nuclear envelope [GO:0005635]; nuclear replication fork [GO:0043596]; oligosaccharyltransferase complex [GO:0008250]; protein-DNA complex [GO:0032993]
A0A1B0GX56	extracellular space [GO:0005615]; T cell receptor complex [GO:0042101]
Q9BW30	cytoplasm [GO:0005737]; microtubule [GO:0005874]
A0A0B4J272	T cell receptor complex [GO:0042101]
Q9Y6I9	autophagosome membrane [GO:0000421]; endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; platelet alpha granule lumen [GO:0031093]
O60636	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; myelin sheath [GO:0043209]; nucleoplasm [GO:0005654]
P0CW00	nucleus [GO:0005634]
Q9NZ09	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome membrane [GO:0010008]; ESCRT I complex [GO:0000813]; host cell [GO:0043657]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]
Q5VTQ0	
Q5BVD1	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q7Z7E8	cytosol [GO:0005829]; filopodium [GO:0030175]; nucleus [GO:0005634]
Q8TBC4	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q5DID0	cell surface [GO:0009986]; cytoplasm [GO:0005737]; external side of plasma membrane [GO:0009897]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]
Q9NUQ7	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]
P30530	actin cytoskeleton [GO:0015629]; cell surface [GO:0009986]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; host cell surface [GO:0044228]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
Q9BZM4	anchored component of plasma membrane [GO:0046658]; external side of plasma membrane [GO:0009897]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]
Q96C45	
P35503	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q6PHR2	ciliary tip [GO:0097542]; cytoplasm [GO:0005737]; phagophore assembly site [GO:0000407]
Q9NWZ5	cytosol [GO:0005829]; nucleus [GO:0005634]
P55851	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q96K76	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
Q96QK1	cytosol [GO:0005829]; early endosome [GO:0005769]; endosome [GO:0005768]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; glutamatergic synapse [GO:0098978]; late endosome [GO:0005770]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; mitochondrion-derived vesicle [GO:0099073]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; perinuclear region of cytoplasm [GO:0048471]; postsynaptic density [GO:0014069]; presynapse [GO:0098793]; retromer, cargo-selective complex [GO:0030906]; retromer complex [GO:0030904]; tubular endosome [GO:0097422]
Q8IYU4	cytosol [GO:0005829]
P63120	
Q99990	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P27449	azurophil granule membrane [GO:0035577]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; ficolin-1-rich granule membrane [GO:0101003]; focal adhesion [GO:0005925]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; proton-transporting V-type ATPase, V0 domain [GO:0033179]; tertiary granule membrane [GO:0070821]
Q9UKW4	cytosol [GO:0005829]; immunological synapse [GO:0001772]
Q8N3P4	CORVET complex [GO:0033263]; early endosome [GO:0005769]
Q7Z5H5	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P32241	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
O95497	anchored component of membrane [GO:0031225]; azurophil granule membrane [GO:0035577]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P54219	clathrin-sculpted monoamine transport vesicle membrane [GO:0070083]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; synaptic vesicle membrane [GO:0030672]; terminal bouton [GO:0043195]
P63027	clathrin-coated vesicle [GO:0030136]; clathrin-coated vesicle membrane [GO:0030665]; clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane [GO:0061202]; clathrin-sculpted glutamate transport vesicle membrane [GO:0060203]; clathrin-sculpted monoamine transport vesicle membrane [GO:0070083]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; neuron projection [GO:0043005]; neuron projection terminus [GO:0044306]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; secretory granule [GO:0030141]; secretory granule membrane [GO:0030667]; SNARE complex [GO:0031201]; synapse [GO:0045202]; synaptic vesicle [GO:0008021]; synaptic vesicle membrane [GO:0030672]; synaptobrevin 2-SNAP-25-syntaxin-1a complex [GO:0070044]; synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex [GO:0070032]; synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex [GO:0070033]; trans-Golgi network [GO:0005802]; vesicle [GO:0031982]; zymogen granule membrane [GO:0042589]
Q96FK6	
A6NCI4	extracellular region [GO:0005576]
Q96EX3	axoneme [GO:0005930]; centriole [GO:0005814]; ciliary basal body [GO:0036064]; ciliary plasm [GO:0097014]; ciliary tip [GO:0097542]; cilium [GO:0005929]; cytoplasmic dynein complex [GO:0005868]; cytosol [GO:0005829]
Q9GZS3	Cdc73/Paf1 complex [GO:0016593]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Ski complex [GO:0055087]; transcriptionally active chromatin [GO:0035327]
P56705	cell surface [GO:0009986]; cytoplasm [GO:0005737]; endocytic vesicle membrane [GO:0030666]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi lumen [GO:0005796]; plasma membrane [GO:0005886]
Q8NBI6	integral component of endoplasmic reticulum membrane [GO:0030176]
Q5T750	
Q9H977	vesicle [GO:0031982]
P58304	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q5MNZ9	autophagosome membrane [GO:0000421]; clathrin-coated vesicle [GO:0030136]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; endosome membrane [GO:0010008]; extrinsic component of membrane [GO:0019898]; Golgi membrane [GO:0000139]; phagophore assembly site [GO:0000407]; phagophore assembly site membrane [GO:0034045]; trans-Golgi network [GO:0005802]
Q9H4A3	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]
P04628	cell surface [GO:0009986]; cytoplasm [GO:0005737]; endocytic vesicle membrane [GO:0030666]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi lumen [GO:0005796]; plasma membrane [GO:0005886]
Q6ZVU0	
A8MWP6	
O60688	nucleus [GO:0005634]
Q9UJ98	chromatin [GO:0000785]; chromosome, centromeric region [GO:0000775]; cohesin complex [GO:0008278]; extracellular space [GO:0005615]; meiotic cohesin complex [GO:0030893]; nucleus [GO:0005634]; synaptonemal complex [GO:0000795]
O75886	cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; endocytic vesicle [GO:0030139]; ESCRT-0 complex [GO:0033565]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]
Q8TAQ9	integral component of membrane [GO:0016021]; meiotic nuclear membrane microtubule tethering complex [GO:0034993]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]
M5A8F1	extracellular space [GO:0005615]
P16949	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; intracellular [GO:0005622]; membrane [GO:0016020]; microtubule [GO:0005874]; neuron projection [GO:0043005]
O14994	glutamatergic synapse [GO:0098978]; postsynaptic density [GO:0014069]; synaptic vesicle [GO:0008021]; synaptic vesicle membrane [GO:0030672]
Q8N6K0	integral component of membrane [GO:0016021]
Q9H4B7	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; microtubule [GO:0005874]
P54274	chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; fibrillar center [GO:0001650]; nuclear body [GO:0016604]; nuclear chromosome, telomeric region [GO:0000784]; nuclear telomere cap complex [GO:0000783]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; shelterin complex [GO:0070187]; spindle [GO:0005819]
Q9BXI6	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; microvillus [GO:0005902]; plasma membrane [GO:0005886]
Q86VY9	integral component of membrane [GO:0016021]
Q5ST30	cytosol [GO:0005829]; mitochondrion [GO:0005739]
O60907	histone deacetylase complex [GO:0000118]; mitotic spindle [GO:0072686]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription repressor complex [GO:0017053]
Q9UIK5	basement membrane [GO:0005604]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O75333	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q8N4L1	integral component of membrane [GO:0016021]
Q9H5L6	nuclear chromatin [GO:0000790]
Q9BX74	integral component of plasma membrane [GO:0005887]; nucleoplasm [GO:0005654]
Q03403	extracellular space [GO:0005615]
O00206	cell surface [GO:0009986]; cytoplasm [GO:0005737]; early endosome [GO:0005769]; endosome membrane [GO:0010008]; external side of plasma membrane [GO:0009897]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; intrinsic component of plasma membrane [GO:0031226]; lipopolysaccharide receptor complex [GO:0046696]; perinuclear region of cytoplasm [GO:0048471]; phagocytic cup [GO:0001891]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; ruffle [GO:0001726]
Q6UXY8	extracellular exosome [GO:0070062]; integral component of plasma membrane [GO:0005887]
P0C7T8	integral component of membrane [GO:0016021]
O60602	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
P04155	extracellular region [GO:0005576]; extracellular space [GO:0005615]
O43763	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q9H0V1	integral component of membrane [GO:0016021]; transport vesicle [GO:0030133]
Q8N6I4	integral component of membrane [GO:0016021]
Q8N616	
Q6PF06	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q969Z4	integral component of membrane [GO:0016021]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
Q9UL33	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; Golgi membrane [GO:0000139]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; TRAPP complex [GO:0030008]
Q9NS56	centriole [GO:0005814]; ciliary basal body [GO:0036064]; gamma-tubulin complex [GO:0000930]; midbody [GO:0030496]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; photoreceptor connecting cilium [GO:0032391]; PML body [GO:0016605]; spindle pole [GO:0000922]; ubiquitin ligase complex [GO:0000151]
A0A0B4J275	T cell receptor complex [GO:0042101]
P01733	plasma membrane [GO:0005886]; T cell receptor complex [GO:0042101]
A0A0B4J1U6	plasma membrane [GO:0005886]; T cell receptor complex [GO:0042101]
A0A087WT03	T cell receptor complex [GO:0042101]
A0A087X0M5	plasma membrane [GO:0005886]; T cell receptor complex [GO:0042101]
Q15631	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P30536	endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]
Q8N6N2	
Q9H313	chloride channel complex [GO:0034707]; filopodium membrane [GO:0031527]; filopodium tip [GO:0032433]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; smooth endoplasmic reticulum membrane [GO:0030868]; synapse [GO:0045202]
P51965	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]
Q9BZA5	
P61077	cytosol [GO:0005829]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ubiquitin ligase complex [GO:0000151]
Q96QD9	nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]
O60701	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q5TAP6	cytosol [GO:0005829]; nucleolus [GO:0005730]; small-subunit processome [GO:0032040]
Q5T230	nucleus [GO:0005634]
Q9Y487	acrosomal vesicle [GO:0001669]; endosome membrane [GO:0010008]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; perinuclear region of cytoplasm [GO:0048471]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]; vacuolar proton-transporting V-type ATPase complex [GO:0016471]
Q96RL7	cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; endosome membrane [GO:0010008]; extrinsic component of membrane [GO:0019898]; Golgi apparatus [GO:0005794]; lipid droplet [GO:0005811]; lysosomal membrane [GO:0005765]; mitochondrial membrane [GO:0031966]; mitochondrial outer membrane [GO:0005741]; neuronal dense core vesicle lumen [GO:0099013]; sperm midpiece [GO:0097225]
P49754	AP-3 adaptor complex [GO:0030123]; clathrin-coated vesicle [GO:0030136]; cytosol [GO:0005829]; early endosome [GO:0005769]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; Golgi-associated vesicle [GO:0005798]; HOPS complex [GO:0030897]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; microtubule cytoskeleton [GO:0015630]
O15240	cytoplasmic vesicle [GO:0031410]; endoplasmic reticulum lumen [GO:0005788]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; transport vesicle [GO:0030133]
Q8N1B4	cytosol [GO:0005829]; EARP complex [GO:1990745]; endosome membrane [GO:0010008]; GARP complex [GO:0000938]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; recycling endosome [GO:0055037]; trans-Golgi network membrane [GO:0032588]
P10265	
Q96RU2	cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
O14562	
P38606	apical plasma membrane [GO:0016324]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; lysosomal membrane [GO:0005765]; microvillus [GO:0005902]; plasma membrane [GO:0005886]; proton-transporting two-sector ATPase complex [GO:0016469]; proton-transporting V-type ATPase, V1 domain [GO:0033180]; vacuolar membrane [GO:0005774]
Q9P0L0	azurophil granule membrane [GO:0035577]; bicellular tight junction [GO:0005923]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; microtubule cytoskeleton [GO:0015630]; nuclear membrane [GO:0031965]; plasma membrane [GO:0005886]; vesicle [GO:0031982]
