Entry	Gene ontology (cellular component)
Q8R344	post-mRNA release spliceosomal complex [GO:0071014]; U2-type spliceosomal complex [GO:0005684]
O88427	caveola [GO:0005901]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; glutamatergic synapse [GO:0098978]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic membrane [GO:0099055]; integral component of presynaptic active zone membrane [GO:0099059]; neuron projection [GO:0043005]; nucleus [GO:0005634]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; voltage-gated calcium channel complex [GO:0005891]; voltage-gated sodium channel complex [GO:0001518]
Q8K354	cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q91WQ9	
Q91ZX1	cell surface [GO:0009986]; integral component of membrane [GO:0016021]
P56388	extracellular space [GO:0005615]; secretory granule [GO:0030141]; synapse [GO:0045202]
P49615	axon [GO:0030424]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; dendrite [GO:0030425]; filopodium [GO:0030175]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; lamellipodium [GO:0030027]; membrane [GO:0016020]; microtubule [GO:0005874]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069]; presynapse [GO:0098793]; protein kinase 5 complex [GO:0016533]; Schaffer collateral - CA1 synapse [GO:0098685]
E0CYV9	
Q3V037	
Q61490	axon [GO:0030424]; dendrite [GO:0030425]; external side of plasma membrane [GO:0009897]; immunological synapse [GO:0001772]; integral component of plasma membrane [GO:0005887]; intrinsic component of plasma membrane [GO:0031226]; neuronal cell body [GO:0043025]; T cell receptor complex [GO:0042101]
Q9CZS3	centriolar satellite [GO:0034451]; centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; motile cilium [GO:0031514]; nucleoplasm [GO:0005654]
P29268	cell cortex [GO:0005938]; cis-Golgi network [GO:0005801]; cytosol [GO:0005829]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; perinuclear region of cytoplasm [GO:0048471]
Q9D995	site of double-strand break [GO:0035861]
Q5XG73	integral component of membrane [GO:0016021]; nucleoplasm [GO:0005654]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]
Q91V24	apical plasma membrane [GO:0016324]; cell junction [GO:0030054]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; early endosome membrane [GO:0031901]; glial cell projection [GO:0097386]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; phagocytic cup [GO:0001891]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587]
Q5EE38	nuclear body [GO:0016604]; nuclear chromosome, telomeric region [GO:0000784]; nuclear telomere cap complex [GO:0000783]; nucleoplasm [GO:0005654]; shelterin complex [GO:0070187]
P55194	adherens junction [GO:0005912]; bicellular tight junction [GO:0005923]; cell leading edge [GO:0031252]; cytosol [GO:0005829]; lamellipodium [GO:0030027]; nucleus [GO:0005634]; phagocytic cup [GO:0001891]
P34968	cell surface [GO:0009986]; dendrite [GO:0030425]; external side of plasma membrane [GO:0009897]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; synapse [GO:0045202]
P55096	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; peroxisomal matrix [GO:0005782]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]
Q4JIM5	actin cytoskeleton [GO:0015629]; cytoplasmic vesicle [GO:0031410]; dendritic spine [GO:0043197]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; phagocytic cup [GO:0001891]; postsynapse [GO:0098794]
Q9EST3	cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; P-body [GO:0000932]; PML body [GO:0016605]
Q8K009	mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]
Q8BGG9	peroxisome [GO:0005777]
Q9CQR4	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; spindle [GO:0005819]
P58742	centrosome [GO:0005813]; cytosol [GO:0005829]; mitotic spindle [GO:0072686]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]; spindle pole [GO:0000922]
Q3TY86	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q8K4E0	centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytosol [GO:0005829]; spindle pole [GO:0000922]
A2AIG8	
Q8CJF9	condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; nucleoplasm [GO:0005654]; P-body [GO:0000932]; RISC complex [GO:0016442]; RISC-loading complex [GO:0070578]
P70180	integral component of membrane [GO:0016021]; membrane [GO:0016020]; protein-containing complex [GO:0032991]
Q9D7A8	mitochondrion [GO:0005739]
Q9DBR3	cytoplasm [GO:0005737]; GID complex [GO:0034657]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]
Q8VE42	nucleus [GO:0005634]
Q64364	cytoplasm [GO:0005737]; granular component [GO:0001652]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; senescence-associated heterochromatin focus [GO:0035985]
O35841	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]
Q9D2J7	
P32261	collagen-containing extracellular matrix [GO:0062023]; extracellular space [GO:0005615]
Q7TNS7	integral component of membrane [GO:0016021]
Q2TA57	integral component of membrane [GO:0016021]
Q69ZU8	cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]
Q9Z0L4	cytoplasm [GO:0005737]; extracellular space [GO:0005615]
O08686	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q80YW5	cell leading edge [GO:0031252]; cytoplasm [GO:0005737]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]
Q05928	extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q5SQY2	centrosome [GO:0005813]; condensed chromosome outer kinetochore [GO:0000940]; cytoplasm [GO:0005737]; spindle microtubule [GO:0005876]; spindle pole [GO:0000922]
Q8R2Q8	anchored component of membrane [GO:0031225]; apical plasma membrane [GO:0016324]; cell surface [GO:0009986]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; late endosome [GO:0005770]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]
P97302	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q3UK10	centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; membrane [GO:0016020]; MKS complex [GO:0036038]; nucleus [GO:0005634]
Q9CZP5	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q921C5	annulate lamellae [GO:0005642]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]; plasma membrane [GO:0005886]
O54962	condensed chromosome [GO:0000793]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P97303	cytosol [GO:0005829]; host cell nucleus [GO:0042025]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P59017	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
A0JLY1	
E9Q6J5	centrosome [GO:0005813]; condensed chromosome outer kinetochore [GO:0000940]; nucleoplasm [GO:0005654]; spindle microtubule [GO:0005876]; spindle pole [GO:0000922]
A2A6M5	autophagosome [GO:0005776]; autophagosome membrane [GO:0000421]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytoskeleton [GO:0005856]; perinuclear region of cytoplasm [GO:0048471]; PML body [GO:0016605]
Q6PFX6	adherens junction [GO:0005912]; catenin complex [GO:0016342]; cell-cell junction [GO:0005911]; integral component of membrane [GO:0016021]
Q8CDV0	
E9PVB3	
Q8C3X2	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
Q8K207	
Q9D0N7	CAF-1 complex [GO:0033186]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q8VEK0	apical plasma membrane [GO:0016324]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; transport vesicle membrane [GO:0030658]
P39038	adherens junction [GO:0005912]; catenin complex [GO:0016342]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q8CIL4	chromosome [GO:0005694]
Q9QZA0	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
Q6P5U8	
O89110	CD95 death-inducing signaling complex [GO:0031265]; cell body [GO:0044297]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; death-inducing signaling complex [GO:0031264]; membrane raft [GO:0045121]; mitochondrion [GO:0005739]; neuron projection [GO:0043005]; Noc1p-Noc2p complex [GO:0030690]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; ripoptosome [GO:0097342]
Q8CAI1	
Q9Z121	extracellular space [GO:0005615]
Q52KB6	centriolar satellite [GO:0034451]; centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]
Q8VHI4	granular component [GO:0001652]; nucleus [GO:0005634]
Q64389	anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]; sperm midpiece [GO:0097225]
Q9D8B3	cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; endosome [GO:0005768]; ESCRT III complex [GO:0000815]; glutamatergic synapse [GO:0098978]; late endosome membrane [GO:0031902]; membrane [GO:0016020]; membrane coat [GO:0030117]; midbody [GO:0030496]; multivesicular body [GO:0005771]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]; vesicle [GO:0031982]
Q8K015	condensed nuclear chromosome kinetochore [GO:0000778]; Mis6-Sim4 complex [GO:0031511]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]
Q9DAR0	
Q8K1K4	cytosol [GO:0005829]; kinetochore [GO:0000776]; nuclear body [GO:0016604]
Q7TMW6	CIA complex [GO:0097361]
Q924I3	early endosome [GO:0005769]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; recycling endosome [GO:0055037]
Q8CBW3	aggresome [GO:0016235]; cell junction [GO:0030054]; cell leading edge [GO:0031252]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; filopodium tip [GO:0032433]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; lamellipodium [GO:0030027]; neuron projection [GO:0043005]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; SCAR complex [GO:0031209]
Q7TNP2	cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; membrane raft [GO:0045121]; protein phosphatase type 2A complex [GO:0000159]; protein serine/threonine phosphatase complex [GO:0008287]; synapse [GO:0045202]
Q9QY30	apical part of cell [GO:0045177]; apical plasma membrane [GO:0016324]; cell surface [GO:0009986]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; intercellular canaliculus [GO:0046581]; intracellular canaliculus [GO:0046691]; membrane [GO:0016020]; plasma membrane [GO:0005886]; recycling endosome membrane [GO:0055038]
Q8BX37	extracellular region [GO:0005576]
P07361	extracellular space [GO:0005615]
Q80ZD8	dendrite [GO:0030425]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; neuronal cell body [GO:0043025]; neuronal cell body membrane [GO:0032809]; pericellular basket [GO:1990030]; perikaryon [GO:0043204]
P22599	endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]
Q9JI39	integral component of mitochondrial membrane [GO:0032592]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q9ERK7	acetylcholine-gated channel complex [GO:0005892]; cholinergic synapse [GO:0098981]; dopaminergic synapse [GO:0098691]; external side of plasma membrane [GO:0009897]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic specialization membrane [GO:0099060]; integral component of presynaptic membrane [GO:0099056]; membrane [GO:0016020]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; plasma membrane raft [GO:0044853]; synapse [GO:0045202]
Q9D5P4	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q99KS6	
P18762	apical plasma membrane [GO:0016324]; axon [GO:0030424]; caveola [GO:0005901]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; early endosome [GO:0005769]; endosome [GO:0005768]; glutamatergic synapse [GO:0098978]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; neuronal cell body membrane [GO:0032809]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; sarcolemma [GO:0042383]
Q920R0	axon [GO:0030424]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; early endosome [GO:0005769]; growth cone [GO:0030426]; intracellular membrane-bounded organelle [GO:0043231]; lamellipodium [GO:0030027]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; ruffle [GO:0001726]; vesicle [GO:0031982]
P70170	acrosomal vesicle [GO:0001669]; inward rectifying potassium channel [GO:0008282]; membrane [GO:0016020]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; sarcomere [GO:0030017]; T-tubule [GO:0030315]
Q60604	actin cytoskeleton [GO:0015629]; brush border [GO:0005903]; cell junction [GO:0030054]; cell projection [GO:0042995]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; podosome [GO:0002102]; protein-containing complex [GO:0032991]
Q61578	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q9R1V4	integral component of membrane [GO:0016021]
Q80ZF8	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; synaptic cleft [GO:0043083]
Q8BIX3	cytosol [GO:0005829]; focal adhesion [GO:0005925]; intracellular membrane-bounded organelle [GO:0043231]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]
Q6PDY2	mitochondrion [GO:0005739]
Q8BT18	integral component of membrane [GO:0016021]
Q8K4I3	cell-cell junction [GO:0005911]; lamellipodium [GO:0030027]
Q9R0R4	extracellular region [GO:0005576]; extracellular space [GO:0005615]; perinuclear region of cytoplasm [GO:0048471]
Q9R1V6	axon [GO:0030424]; glutamatergic synapse [GO:0098978]; integral component of membrane [GO:0016021]; integral component of postsynaptic density membrane [GO:0099061]; plasma membrane [GO:0005886]
Q9D3J8	basement membrane [GO:0005604]; cell-cell junction [GO:0005911]; extracellular matrix [GO:0031012]
O88512	AP-1 adaptor complex [GO:0030121]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; trans-Golgi network [GO:0005802]; transport vesicle [GO:0030133]
Q9D385	centrosome [GO:0005813]; cilium [GO:0005929]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitochondrial intermembrane space [GO:0005758]; nucleus [GO:0005634]
Q9JM54	mitochondrion [GO:0005739]
Q810N6	
Q8C7G5	chylomicron [GO:0042627]; cytosol [GO:0005829]; early endosome [GO:0005769]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; high-density lipoprotein particle [GO:0034364]; late endosome [GO:0005770]; very-low-density lipoprotein particle [GO:0034361]
P14231	apical plasma membrane [GO:0016324]; astrocyte end-foot [GO:0097450]; astrocyte projection [GO:0097449]; cell body membrane [GO:0044298]; cell periphery [GO:0071944]; cell projection membrane [GO:0031253]; cytoplasm [GO:0005737]; external side of plasma membrane [GO:0009897]; lateral plasma membrane [GO:0016328]; membrane [GO:0016020]; neuron to neuron synapse [GO:0098984]; photoreceptor inner segment [GO:0001917]; plasma membrane [GO:0005886]; sodium:potassium-exchanging ATPase complex [GO:0005890]
Q9JHE3	caveola [GO:0005901]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
Q80T21	extracellular matrix [GO:0031012]; interstitial matrix [GO:0005614]
P56212	cytoplasm [GO:0005737]
Q9D9K3	endomembrane system [GO:0012505]; membrane [GO:0016020]
Q04646	basolateral plasma membrane [GO:0016323]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; sodium:potassium-exchanging ATPase complex [GO:0005890]
