Entry	Gene ontology (cellular component)
Q5GH56	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q9ESZ0	ERCC4-ERCC1 complex [GO:0070522]; nuclear chromatin [GO:0000790]; nuclear chromosome, telomeric region [GO:0000784]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q6AY57	autophagosome [GO:0005776]; cytosol [GO:0005829]; extrinsic component of membrane [GO:0019898]; nucleoplasm [GO:0005654]; phagophore assembly site [GO:0000407]; phagophore assembly site membrane [GO:0034045]; protein-containing complex [GO:0032991]
Q925S8	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q71TY3	cytosolic small ribosomal subunit [GO:0022627]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]; presynapse [GO:0098793]
P62246	cytoplasm [GO:0005737]; cytosolic small ribosomal subunit [GO:0022627]
P31647	cell projection [GO:0042995]; cytoplasm [GO:0005737]; GABA-ergic synapse [GO:0098982]; integral component of postsynaptic membrane [GO:0099055]; integral component of presynaptic membrane [GO:0099056]; membrane [GO:0016020]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; synapse [GO:0045202]
Q64380	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q498U4	cytoplasmic ribonucleoprotein granule [GO:0036464]; nuclear speck [GO:0016607]; transcription export complex [GO:0000346]
Q9P290	integral component of organelle membrane [GO:0031301]; integral component of plasma membrane [GO:0005887]; vacuolar membrane [GO:0005774]
P23977	axon [GO:0030424]; cell surface [GO:0009986]; dopaminergic synapse [GO:0098691]; flotillin complex [GO:0016600]; integral component of postsynaptic membrane [GO:0099055]; integral component of presynaptic membrane [GO:0099056]; membrane raft [GO:0045121]; neuronal cell body [GO:0043025]; neuronal cell body membrane [GO:0032809]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; presynaptic membrane [GO:0042734]
B0BN85	cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q63548	axon [GO:0030424]; dendrite [GO:0030425]; extracellular space [GO:0005615]; integral component of plasma membrane [GO:0005887]
P37090	apical plasma membrane [GO:0016324]; cell surface [GO:0009986]; cytoplasmic vesicle membrane [GO:0030659]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; sodium channel complex [GO:0034706]
P0C0A9	anchored component of membrane [GO:0031225]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; plasma membrane [GO:0005886]; smooth endoplasmic reticulum membrane [GO:0030868]
P16975	basement membrane [GO:0005604]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; glutamatergic synapse [GO:0098978]; nuclear matrix [GO:0016363]; nucleus [GO:0005634]; platelet alpha granule [GO:0031091]; platelet alpha granule membrane [GO:0031092]; synapse [GO:0045202]; vesicle [GO:0031982]
Q498E0	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]
Q62885	centrosome [GO:0005813]; cytoplasm [GO:0005737]; intercellular bridge [GO:0045171]; spindle midzone [GO:0051233]; spindle pole [GO:0000922]
Q4KM92	mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q9R085	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P0C627	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; nucleus [GO:0005634]; spindle pole centrosome [GO:0031616]
Q64637	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q00981	axon [GO:0030424]; axon cytoplasm [GO:1904115]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; neuronal cell body [GO:0043025]; neuron projection terminus [GO:0044306]; plasma membrane [GO:0005886]
P36511	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q5J3N1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q62935	collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Weibel-Palade body [GO:0033093]
Q9R0I6	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; protein-containing complex [GO:0032991]
P49952	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q6PEC3	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of Golgi membrane [GO:0030173]
P84587	nuclear matrix [GO:0016363]
A0JPN4	cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytoskeleton [GO:0005856]; extrinsic component of endoplasmic reticulum membrane [GO:0042406]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; protein-containing complex [GO:0032991]; rough endoplasmic reticulum [GO:0005791]; rough endoplasmic reticulum membrane [GO:0030867]
Q62947	nucleus [GO:0005634]
Q5XIK5	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q7TNK0	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q6ZXC8	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q05702	extracellular region [GO:0005576]
P54900	voltage-gated sodium channel complex [GO:0001518]
P85969	glutamatergic synapse [GO:0098978]; postsynapse [GO:0098794]; presynapse [GO:0098793]; SNARE complex [GO:0031201]; synaptobrevin 2-SNAP-25-syntaxin-1a complex [GO:0070044]; vacuolar membrane [GO:0005774]
P07895	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]
P54921	glutamatergic synapse [GO:0098978]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; presynapse [GO:0098793]; SNARE complex [GO:0031201]; synaptobrevin 2-SNAP-25-syntaxin-1a complex [GO:0070044]; terminal bouton [GO:0043195]; vacuolar membrane [GO:0005774]
D4A702	actin cytoskeleton [GO:0015629]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; stress fiber [GO:0001725]; Z disc [GO:0030018]
O35094	mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]
Q5XIE1	extracellular region [GO:0005576]
Q5BK38	integral component of membrane [GO:0016021]
Q03191	extracellular region [GO:0005576]; extracellular space [GO:0005615]; secretory granule [GO:0030141]
P59924	cytoplasm [GO:0005737]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; THO complex [GO:0000347]; THO complex part of transcription export complex [GO:0000445]; transcription export complex [GO:0000346]
P49745	extracellular region [GO:0005576]; extracellular space [GO:0005615]
P55146	cell surface [GO:0009986]; endoplasmic reticulum membrane [GO:0005789]; integral component of plasma membrane [GO:0005887]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; receptor complex [GO:0043235]
B1H278	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q6P3V7	cytosol [GO:0005829]
P63149	chromatin [GO:0000785]; cytoplasm [GO:0005737]; HULC complex [GO:0033503]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; replication fork [GO:0005657]; XY body [GO:0001741]
Q8R455	external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]
Q5U349	cell cortex [GO:0005938]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
Q5XI83	cell [GO:0005623]; endosome [GO:0005768]; integral component of membrane [GO:0016021]
Q62666	AP-1 adaptor complex [GO:0030121]; AP-2 adaptor complex [GO:0030122]; axon [GO:0030424]; axon terminus [GO:0043679]; cholinergic synapse [GO:0098981]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; integral component of synaptic vesicle membrane [GO:0030285]; neuromuscular junction [GO:0031594]; neuron projection [GO:0043005]; synaptic vesicle [GO:0008021]; terminal bouton [GO:0043195]
Q5BLX8	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]
Q75WE7	
Q99JD2	cytoplasm [GO:0005737]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; motile cilium [GO:0031514]
Q6P7B0	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
P28480	acrosomal vesicle [GO:0001669]; cell body [GO:0044297]; centrosome [GO:0005813]; chaperonin-containing T-complex [GO:0005832]; Golgi apparatus [GO:0005794]; heterochromatin [GO:0000792]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; nuclear heterochromatin [GO:0005720]; pericentriolar material [GO:0000242]; zona pellucida receptor complex [GO:0002199]
Q925C0	dense core granule [GO:0031045]; exocytic vesicle [GO:0070382]; hippocampal mossy fiber to CA3 synapse [GO:0098686]; integral component of synaptic vesicle membrane [GO:0030285]; plasma membrane [GO:0005886]; secretory granule [GO:0030141]; secretory granule membrane [GO:0030667]
Q5RJK0	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q62880	SAGA complex [GO:0000124]; transcription factor TFIID complex [GO:0005669]; transcription factor TFTC complex [GO:0033276]
Q5PQK8	nucleus [GO:0005634]
P63059	cytoplasm [GO:0005737]; cytosol [GO:0005829]; host cell nucleus [GO:0042025]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q6AY76	integral component of membrane [GO:0016021]
A6ZIQ8	integral component of membrane [GO:0016021]; nuclear membrane [GO:0031965]; sarcoplasmic reticulum [GO:0016529]; sarcoplasmic reticulum membrane [GO:0033017]
Q91XV7	integral component of membrane [GO:0016021]
Q5XHZ0	mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]
Q791F6	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q67ES1	integral component of membrane [GO:0016021]
P0C6P6	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; PcG protein complex [GO:0031519]; transcription regulator complex [GO:0005667]
Q3T1I3	
D3ZPG5	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q63615	autophagosome [GO:0005776]; clathrin-coated vesicle [GO:0030136]; CORVET complex [GO:0033263]; cytoplasmic vesicle [GO:0031410]; early endosome [GO:0005769]; HOPS complex [GO:0030897]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; perinuclear region of cytoplasm [GO:0048471]
Q63751	extracellular region [GO:0005576]
P41244	extracellular region [GO:0005576]
Q8CF97	endoplasmic reticulum [GO:0005783]; Golgi stack [GO:0005795]; synapse [GO:0045202]
P84889	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cell-cell junction [GO:0005911]; cell periphery [GO:0071944]; cell pole [GO:0060187]; COPII-coated ER to Golgi transport vesicle [GO:0030134]; integral component of membrane [GO:0016021]; lateral plasma membrane [GO:0016328]; plasma membrane [GO:0005886]; stress fiber [GO:0001725]
Q5J3M9	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q5EB92	nucleus [GO:0005634]; site of double-strand break [GO:0035861]
Q5M7U7	axon [GO:0030424]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q62764	cytoplasm [GO:0005737]; gap junction [GO:0005921]; nucleus [GO:0005634]
O54748	cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
P02317	male germ cell nucleus [GO:0001673]; nuclear nucleosome [GO:0000788]; nucleosome [GO:0000786]; nucleus [GO:0005634]
Q4QRB2	catalytic step 2 spliceosome [GO:0071013]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; post-mRNA release spliceosomal complex [GO:0071014]; Prp19 complex [GO:0000974]; U2-type catalytic step 2 spliceosome [GO:0071007]
Q63754	axon terminus [GO:0043679]; growth cone [GO:0030426]; inclusion body [GO:0016234]; neuronal cell body [GO:0043025]; presynaptic cytosol [GO:0099523]; synapse [GO:0045202]; terminal bouton [GO:0043195]
Q2LAP6	cytoplasm [GO:0005737]; focal adhesion [GO:0005925]; protein-containing complex [GO:0032991]
P31232	cytoplasm [GO:0005737]
Q5XIK2	integral component of membrane [GO:0016021]
P06882	endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; perinuclear region of cytoplasm [GO:0048471]; protein-containing complex [GO:0032991]
D3ZTX0	COPI-coated vesicle membrane [GO:0030663]; COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum membrane [GO:0005789]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q6AY94	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]
Q6AXS2	integral component of membrane [GO:0016021]
Q9Z2P3	cell surface [GO:0009986]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]
Q6JAM9	cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; peroxisomal membrane [GO:0005778]
D3ZVF4	cytoplasm [GO:0005737]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; TRAPP complex [GO:0030008]
Q9JKT8	integral component of membrane [GO:0016021]
F1LNJ2	catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U5 snRNP [GO:0005682]
Q5BJW3	COPII-coated ER to Golgi transport vesicle [GO:0030134]; integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of Golgi membrane [GO:0030173]
P49744	basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum [GO:0005783]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; neuromuscular junction [GO:0031594]; sarcoplasmic reticulum [GO:0016529]
Q66H45	
O89049	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]
Q920J4	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome complex [GO:0000502]
Q5XIB4	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]
P83121	extracellular region [GO:0005576]
Q64633	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9Z269	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
P0C644	cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q5J3M4	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9JI51	autophagosome [GO:0005776]; clathrin-coated vesicle [GO:0030136]; clathrin-coated vesicle membrane [GO:0030665]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; endosome [GO:0005768]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; neuronal cell body [GO:0043025]; neuron projection terminus [GO:0044306]; perinuclear region of cytoplasm [GO:0048471]; SNARE complex [GO:0031201]; synaptic vesicle [GO:0008021]; synaptic vesicle membrane [GO:0030672]; terminal bouton [GO:0043195]
Q8VIL3	condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; intracellular membrane-bounded organelle [GO:0043231]; kinetochore [GO:0000776]; neuron projection [GO:0043005]; nuclear body [GO:0016604]; nucleus [GO:0005634]
