Entry	Gene ontology (cellular component)
Q9ZQ60	
Q9MAP1	
O82176	apoplast [GO:0048046]; extracellular space [GO:0005615]
Q9FJV1	
Q0WQ63	integral component of plasma membrane [GO:0005887]; nucleus [GO:0005634]
F4JJR8	endoplasmic reticulum [GO:0005783]
Q9SIL7	anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]
Q501E6	caveola [GO:0005901]; endosome [GO:0005768]; plasma membrane [GO:0005886]; plasma membrane raft [GO:0044853]; plasmodesma [GO:0009506]; plastid [GO:0009536]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
Q9SL94	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9LMR5	cytosol [GO:0005829]
Q9SVA1	
A8MR65	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]
Q9SV01	nucleus [GO:0005634]; Set1C/COMPASS complex [GO:0048188]
Q9LF20	
Q9LYR5	chloroplast [GO:0009507]; chloroplast thylakoid lumen [GO:0009543]; chloroplast thylakoid membrane [GO:0009535]; thylakoid [GO:0009579]; thylakoid lumen [GO:0031977]
Q8W104	male germ cell nucleus [GO:0001673]; SCF ubiquitin ligase complex [GO:0019005]
Q9LX48	
P0DKJ7	nucleus [GO:0005634]
F4K5R6	anaphase-promoting complex [GO:0005680]
Q8RWG2	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast membrane [GO:0031969]; chloroplast stroma [GO:0009570]; vacuolar membrane [GO:0005774]
Q9SYG9	integral component of membrane [GO:0016021]; membrane [GO:0016020]
O04034	integral component of membrane [GO:0016021]; membrane [GO:0016020]; nuclear periphery [GO:0034399]; plasma membrane [GO:0005886]
Q9LDM2	cytoplasm [GO:0005737]; cytoplasmic exosome (RNase complex) [GO:0000177]; nuclear exosome (RNase complex) [GO:0000176]; nucleus [GO:0005634]
Q9LX26	
Q96282	chloride channel complex [GO:0034707]; intracellular membrane-bounded organelle [GO:0043231]; plant-type vacuole membrane [GO:0009705]; plastid [GO:0009536]; vacuolar membrane [GO:0005774]
F4HW79	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q93WX6	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]
P92937	
Q6NMF0	apoplast [GO:0048046]; extracellular space [GO:0005615]
O64817	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleus [GO:0005634]; protein kinase CK2 complex [GO:0005956]
Q9LJP4	endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; Golgi trans cisterna [GO:0000138]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
Q9LMB9	integral component of membrane [GO:0016021]
O80899	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
Q9LRL2	extracellular region [GO:0005576]
Q9SV21	COPI vesicle coat [GO:0030126]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q9LRL0	extracellular region [GO:0005576]
P43254	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; cytoplasm [GO:0005737]; nuclear body [GO:0016604]; nuclear ubiquitin ligase complex [GO:0000152]; nucleus [GO:0005634]
Q9SSE5	nucleus [GO:0005634]
P80840	cell wall [GO:0005618]; extracellular region [GO:0005576]
P80850	cell wall [GO:0005618]; extracellular region [GO:0005576]
Q8LED9	
Q9LJQ9	mitochondrial intermembrane space [GO:0005758]
Q2V3S0	extracellular region [GO:0005576]
Q2V366	extracellular region [GO:0005576]
Q9LVR6	
P82762	extracellular region [GO:0005576]
F4JCQ3	
Q9FIG7	apoplast [GO:0048046]
P68350	nucleus [GO:0005634]
Q84JC2	
Q9MAH3	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; cytosol [GO:0005829]; nucleus [GO:0005634]
P82777	extracellular region [GO:0005576]
P82753	extracellular region [GO:0005576]
Q2V318	extracellular region [GO:0005576]
Q2V4N5	extracellular region [GO:0005576]
F4HPR5	cell plate [GO:0009504]; cytoplasm [GO:0005737]; membrane [GO:0016020]; microtubule [GO:0005874]; phragmoplast [GO:0009524]
Q70II3	nucleus [GO:0005634]
Q6NPN9	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; nucleus [GO:0005634]
Q8RY73	chloroplast [GO:0009507]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q9LS19	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]
F4JSV3	plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q9LTP6	integral component of plasma membrane [GO:0005887]
Q9ZT91	cell wall [GO:0005618]; cytosol [GO:0005829]; mitochondrion [GO:0005739]
Q9SV72	apoplast [GO:0048046]
O23115	nucleus [GO:0005634]
Q9M0C2	cell wall [GO:0005618]; extracellular region [GO:0005576]
Q944P0	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q7X9I4	endoplasmic reticulum membrane [GO:0005789]
Q9SGX9	
Q7XJJ7	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; plastid [GO:0009536]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
Q9SM02	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
O49315	
Q9FH99	
Q9M365	nucleus [GO:0005634]
Q9FLZ1	secretory vesicle [GO:0099503]
Q9LMB0	
Q8LPG1	chloroplast membrane [GO:0031969]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9LDR9	cell wall [GO:0005618]; extracellular region [GO:0005576]; membrane [GO:0016020]
Q9C6E4	apoplast [GO:0048046]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; plant-type cell wall [GO:0009505]
Q9MB58	cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q3ECP7	integral component of plasma membrane [GO:0005887]
Q9FGQ3	
Q9LU24	
Q9LH02	
Q9C9X9	
Q9FHB3	box C/D snoRNP complex [GO:0031428]; Cajal body [GO:0015030]; small-subunit processome [GO:0032040]
Q9FJ70	actin filament [GO:0005884]; actin filament bundle [GO:0032432]; cytoplasm [GO:0005737]; vacuole [GO:0005773]
Q9SBB2	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q8L539	mitochondrion [GO:0005739]
Q9LVE2	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]
Q9LZB8	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast membrane [GO:0031969]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q93YV6	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]
Q42093	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plant-type vacuole [GO:0000325]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
Q38970	cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q8VZQ4	cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]
Q944G9	apoplast [GO:0048046]; chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; plastoglobule [GO:0010287]; thylakoid [GO:0009579]
Q9SMZ4	cytoplasm [GO:0005737]
Q8LFH6	actin cytoskeleton [GO:0015629]; actin filament [GO:0005884]; apoplast [GO:0048046]; cytoplasm [GO:0005737]
Q9SAF5	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8W420	Cajal body [GO:0015030]; cytosol [GO:0005829]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
P93013	cell periphery [GO:0071944]; cell wall [GO:0005618]; extracellular region [GO:0005576]
Q8RYC8	nucleus [GO:0005634]
Q43295	chloroplast [GO:0009507]; plastid [GO:0009536]
Q84WL9	clathrin-coated pit [GO:0005905]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]
Q9FH50	mitochondrion [GO:0005739]
Q9FJ16	nucleus [GO:0005634]
Q8W0Z6	AP-type membrane coat adaptor complex [GO:0030119]; clathrin adaptor complex [GO:0030131]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; late endosome [GO:0005770]; lysosome [GO:0005764]; mitochondrion [GO:0005739]
Q9ZVJ6	cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; plasmodesma [GO:0009506]
Q94CD5	cytoplasm [GO:0005737]; cytosol [GO:0005829]; phagophore assembly site [GO:0000407]
Q9FWS1	cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; vesicle [GO:0031982]
Q9SSW2	nucleus [GO:0005634]
Q84MA8	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q67XN2	peroxisome [GO:0005777]; secretory vesicle [GO:0099503]; vacuole [GO:0005773]
O64879	apoplast [GO:0048046]; cell wall [GO:0005618]; Golgi apparatus [GO:0005794]; plant-type cell wall [GO:0009505]; plasmodesma [GO:0009506]
Q9C878	nucleus [GO:0005634]
Q84WV2	endoplasmic reticulum lumen [GO:0005788]
Q9LVK2	plasma membrane [GO:0005886]
Q9M2B3	plasma membrane [GO:0005886]
Q9M324	plasma membrane [GO:0005886]
Q94CG2	endoplasmic reticulum membrane [GO:0005789]; integral component of Golgi membrane [GO:0030173]
F4IG73	
Q9LSN7	nucleus [GO:0005634]
Q3EAI1	nucleus [GO:0005634]
Q8H102	cytosol [GO:0005829]; nucleus [GO:0005634]
Q9LTS4	nucleus [GO:0005634]
Q84RD0	nucleus [GO:0005634]
Q9STJ7	nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q93Y00	nucleus [GO:0005634]
Q9LN95	nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q9LIB3	chloroplast [GO:0009507]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q9SVG7	cell wall [GO:0005618]; extracellular region [GO:0005576]
Q7XJU2	nucleus [GO:0005634]
O65785	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9LJY7	integral component of membrane [GO:0016021]; membrane [GO:0016020]
P58050	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plastid [GO:0009536]
Q9FMA5	integral component of membrane [GO:0016021]
Q9LVD8	clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]; plastid [GO:0009536]
P94017	clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]
Q8GYB4	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; nuclear envelope [GO:0005635]
Q9FFZ7	Casparian strip [GO:0048226]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q38870	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; nucleus [GO:0005634]
Q9CA67	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast membrane [GO:0031969]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; mitochondrion [GO:0005739]
Q39083	nucleus [GO:0005634]
Q2V2W7	extracellular region [GO:0005576]
Q2V4F6	extracellular region [GO:0005576]
Q2V466	extracellular region [GO:0005576]
Q96261	cytosol [GO:0005829]
P82647	extracellular region [GO:0005576]
P82644	extracellular region [GO:0005576]
Q9SE83	clathrin-coated vesicle [GO:0030136]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; microtubule [GO:0005874]; phragmoplast [GO:0009524]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; vacuolar membrane [GO:0005774]
Q75W54	vacuole [GO:0005773]
F4JGB7	nucleus [GO:0005634]
Q9C5Z3	cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic proteasome complex [GO:0031597]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q06915	anchored component of plasma membrane [GO:0046658]
Q9FG29	nucleus [GO:0005634]
Q5S4V7	
Q8H1S4	extracellular region [GO:0005576]
Q9FHY1	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]
Q9M1Q9	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]
P15459	
Q38951	cell wall [GO:0005618]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein phosphatase type 2A complex [GO:0000159]; protein serine/threonine phosphatase complex [GO:0008287]
Q9SYG7	cytosol [GO:0005829]
Q84VX3	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P06525	cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q8LD43	anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]
Q84JT7	generative cell nucleus [GO:0048555]; histone deacetylase complex [GO:0000118]; microsporocyte nucleus [GO:0048556]
Q9SKC3	cytoplasm [GO:0005737]; ubiquitin ligase complex [GO:0000151]
Q940Y3	nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q9SUS3	clathrin adaptor complex [GO:0030131]; clathrin-coated vesicle membrane [GO:0030665]; Golgi apparatus [GO:0005794]
O82353	integral component of membrane [GO:0016021]
Q05431	cell wall [GO:0005618]; chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; cytosol [GO:0005829]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
P0CH01	integral component of membrane [GO:0016021]
Q9SUG7	Atg1/ULK1 kinase complex [GO:1990316]; autophagosome [GO:0005776]; cytoplasmic vesicle [GO:0031410]; extrinsic component of membrane [GO:0019898]; phagophore assembly site membrane [GO:0034045]; plasmodesma [GO:0009506]
Q9M8Y4	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9FNE9	histone acetyltransferase complex [GO:0000123]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q96250	cell wall [GO:0005618]; chloroplast [GO:0009507]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; mitochondrial proton-transporting ATP synthase complex [GO:0005753]; mitochondrial proton-transporting ATP synthase complex, catalytic core F(1) [GO:0000275]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q9SN28	integral component of membrane [GO:0016021]
Q6NPM5	anchored component of membrane [GO:0031225]; extracellular region [GO:0005576]; plastid [GO:0009536]; vacuolar membrane [GO:0005774]
Q9FMZ0	cytosol [GO:0005829]; plasma membrane [GO:0005886]
B3H5Q1	
O22286	cytosol [GO:0005829]; nucleus [GO:0005634]
Q8S3D2	nucleus [GO:0005634]
Q9S795	cell wall [GO:0005618]; chloroplast [GO:0009507]; cytosol [GO:0005829]; leucoplast [GO:0009516]; mitochondrion [GO:0005739]
Q8L765	nucleus [GO:0005634]
Q9FXA3	nucleus [GO:0005634]
Q9ASX9	nucleus [GO:0005634]
P0CJ48	apoplast [GO:0048046]; chloroplast envelope [GO:0009941]; chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; photosystem I [GO:0009522]; photosystem II [GO:0009523]; plastoglobule [GO:0010287]; thylakoid [GO:0009579]
Q8W2F2	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9FIK8	nucleus [GO:0005634]; plasma membrane [GO:0005886]; plastid [GO:0009536]; vacuole [GO:0005773]
Q94AH1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9ZW95	integral component of membrane [GO:0016021]; plasmodesma [GO:0009506]
Q9LMX7	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
O64636	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9C5D6	chloroplast membrane [GO:0031969]; integral component of membrane [GO:0016021]; vacuolar membrane [GO:0005774]
Q9SA65	clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]; pollen tube [GO:0090406]; pollen tube tip [GO:0090404]
Q940V4	integral component of membrane [GO:0016021]
Q9LVY7	integral component of membrane [GO:0016021]
O22243	nucleolus [GO:0005730]
Q93XX4	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; vacuole [GO:0005773]
Q5PP65	
Q9M1C2	chloroplast [GO:0009507]; cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; plastid [GO:0009536]
Q5XF33	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; magnesium chelatase complex [GO:0010007]; plastid [GO:0009536]
Q9LK70	mitochondrial matrix [GO:0005759]
Q9T0H8	apoplast [GO:0048046]
Q94JW0	cytosol [GO:0005829]
P82750	extracellular region [GO:0005576]
P82768	extracellular region [GO:0005576]
P82774	extracellular region [GO:0005576]
P82635	extracellular region [GO:0005576]
Q8VZ91	nucleus [GO:0005634]
Q8VZU9	Hrd1p ubiquitin ligase ERAD-L complex [GO:0000839]; integral component of endoplasmic reticulum membrane [GO:0030176]; plasma membrane [GO:0005886]
Q9LJE5	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q8VYI3	mitochondrion [GO:0005739]; peroxisome [GO:0005777]
Q9FJJ5	cortical microtubule, transverse to long axis [GO:0010005]; cytoplasmic microtubule [GO:0005881]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; microtubule plus-end [GO:0035371]; nucleus [GO:0005634]; phragmoplast [GO:0009524]; spindle [GO:0005819]; spindle midzone [GO:0051233]; spindle pole [GO:0000922]
Q9SIA5	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q9LUJ5	nuclear periphery [GO:0034399]; nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]
Q708Y0	nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
Q94AF9	integral component of plasma membrane [GO:0005887]
Q94CI7	integral component of plasma membrane [GO:0005887]
Q9C5Z2	cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; extracellular region [GO:0005576]; polysomal ribosome [GO:0042788]
Q93YP4	clathrin vesicle coat [GO:0030125]; endosome [GO:0005768]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]
Q9SR64	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9FWX7	extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q9LJJ7	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
Q6A331	nucleoplasm [GO:0005654]; transcription repressor complex [GO:0017053]
Q9ZUT3	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q67ZM4	actin cytoskeleton [GO:0015629]; actin filament [GO:0005884]; cytoplasm [GO:0005737]
Q9ZT92	
Q8W4I9	nuclear speck [GO:0016607]; nucleus [GO:0005634]
O49285	cytosol [GO:0005829]
Q8LA16	nucleus [GO:0005634]
Q5MK24	cortical endoplasmic reticulum [GO:0032541]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q9FKS4	nucleus [GO:0005634]; plasmodesma [GO:0009506]
Q9LQM2	integral component of membrane [GO:0016021]
Q9ZUC2	cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q9LU02	Golgi apparatus [GO:0005794]
P93045	nucleus [GO:0005634]; SWI/SNF complex [GO:0016514]
Q9CAA4	nucleus [GO:0005634]
Q9LPC5	cytosol [GO:0005829]; nucleus [GO:0005634]; trans-Golgi network [GO:0005802]; trans-Golgi network membrane [GO:0032588]
