Entry	Gene ontology (cellular component)
Q22431	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]
Q22851	integral component of membrane [GO:0016021]
P34313	spliceosomal complex [GO:0005681]
P34308	cytoplasm [GO:0005737]; M band [GO:0031430]; sarcomere [GO:0030017]
Q9NHC3	plasma membrane [GO:0005886]
Q20939	
P34288	adherens junction [GO:0005912]; cell junction [GO:0030054]; cytoplasm [GO:0005737]
Q27873	axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; neuronal cell body [GO:0043025]
Q9N5M2	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; prefoldin complex [GO:0016272]; sarcomere [GO:0030017]; striated muscle dense body [GO:0055120]
Q10666	cytoplasm [GO:0005737]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q22782	cytosol [GO:0005829]; endomembrane system [GO:0012505]; Golgi cisterna [GO:0031985]; Golgi trans cisterna [GO:0000138]
Q09450	mitochondrion [GO:0005739]
P34461	extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane [GO:0016020]
Q19258	integral component of membrane [GO:0016021]
P46569	integral component of membrane [GO:0016021]
Q95PZ9	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q19238	integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
Q688C0	mitochondrial small ribosomal subunit [GO:0005763]
Q18409	nuclear speck [GO:0016607]; nucleus [GO:0005634]
Q95ZY1	integral component of membrane [GO:0016021]
P91868	nucleus [GO:0005634]
O62431	aminoacyl-tRNA synthetase multienzyme complex [GO:0017101]; cytosol [GO:0005829]
Q9TXI0	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; replication fork protection complex [GO:0031298]
Q23126	nucleus [GO:0005634]; tRNA methyltransferase complex [GO:0043527]
Q17768	nucleus [GO:0005634]
Q19722	cytoplasm [GO:0005737]
Q9TZL0	nucleus [GO:0005634]
Q9NAH2	nucleus [GO:0005634]
P46064	
Q11100	cytoplasm [GO:0005737]
Q20144	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
P34274	cytosol [GO:0005829]
Q09418	
Q95QD1	cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]
Q9GYF1	sarcomere [GO:0030017]; troponin complex [GO:0005861]
Q19907	integral component of plasma membrane [GO:0005887]
O01323	
O16406	integral component of membrane [GO:0016021]
G5ED35	cell surface [GO:0009986]; extracellular vesicle [GO:1903561]
O45923	apical plasma membrane [GO:0016324]; cytoplasmic vesicle membrane [GO:0030659]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q22271	integral component of plasma membrane [GO:0005887]
Q09931	cytosol [GO:0005829]; nucleus [GO:0005634]
O01839	cytosol [GO:0005829]; EARP complex [GO:1990745]; GARP complex [GO:0000938]; membrane [GO:0016020]; trans-Golgi network [GO:0005802]
Q09262	
Q6BEV5	
Q09351	integral component of membrane [GO:0016021]
P47207	chaperonin-containing T-complex [GO:0005832]
D0VWM8	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
P91247	mitochondrion [GO:0005739]
Q9NAQ9	integral component of membrane [GO:0016021]; TIM22 mitochondrial import inner membrane insertion complex [GO:0042721]
O44572	sarcomere [GO:0030017]; troponin complex [GO:0005861]
Q9XWG3	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; PML body [GO:0016605]
P34661	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q19905	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q21706	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q7YWU9	
Q9XV66	axon [GO:0030424]; cation channel complex [GO:0034703]
Q17413	cytosol [GO:0005829]
Q8I0G4	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q09463	cell junction [GO:0030054]; focal adhesion [GO:0005925]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; striated muscle dense body [GO:0055120]
P20784	collagen and cuticulin-based cuticle extracellular matrix [GO:0060102]; collagen trimer [GO:0005581]
Q9N4D6	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P24349	nuclear chromosome [GO:0000228]
O61749	signal recognition particle, endoplasmic reticulum targeting [GO:0005786]
Q10579	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]
Q19505	integral component of membrane [GO:0016021]
P34525	integral component of membrane [GO:0016021]; signal peptidase complex [GO:0005787]
P54126	integral component of membrane [GO:0016021]
P91275	integral component of membrane [GO:0016021]
Q20375	cytoplasm [GO:0005737]; serine C-palmitoyltransferase complex [GO:0017059]
O01509	integral component of membrane [GO:0016021]
Q966A0	Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
P90761	clathrin-coated vesicle [GO:0030136]; cytoplasmic vesicle [GO:0031410]; intracellular membrane-bounded organelle [GO:0043231]; synapse [GO:0045202]; synaptic vesicle [GO:0008021]
Q9XXL3	
Q19337	integral component of membrane [GO:0016021]
Q9U280	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cytoplasm [GO:0005737]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; late endosome [GO:0005770]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; trans-Golgi network [GO:0005802]
O18689	integral component of membrane [GO:0016021]
Q22169	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q17754	mitochondrial intermembrane space protein transporter complex [GO:0042719]; TIM22 mitochondrial import inner membrane insertion complex [GO:0042721]
Q09654	cytoplasm [GO:0005737]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]
Q20332	chloride channel complex [GO:0034707]; plasma membrane [GO:0005886]
Q11076	nucleus [GO:0005634]
Q03575	cell surface [GO:0009986]; extracellular region [GO:0005576]
Q93571	cytosol [GO:0005829]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]
P55955	cell surface [GO:0009986]; extracellular region [GO:0005576]
Q22181	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q20086	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q19203	M band [GO:0031430]; myosin filament [GO:0032982]; nucleus [GO:0005634]
G5EFF7	cytosol [GO:0005829]
Q23525	nucleolus [GO:0005730]
Q11116	
Q11093	
Q09279	
Q10932	
O16999	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]; sarcomere [GO:0030017]; striated muscle dense body [GO:0055120]
P48458	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q09364	
G5ECB1	extracellular region [GO:0005576]; plasma membrane [GO:0005886]
G5ED00	extracellular region [GO:0005576]; neuron projection membrane [GO:0032589]
Q9N4G9	catalytic step 2 spliceosome [GO:0071013]; P granule [GO:0043186]; precatalytic spliceosome [GO:0071011]; ribonucleoprotein complex [GO:1990904]; SMN-Sm protein complex [GO:0034719]; spliceosomal tri-snRNP complex [GO:0097526]; U12-type spliceosomal complex [GO:0005689]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]
Q10925	cytoplasm [GO:0005737]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]
P92015	integral component of membrane [GO:0016021]
Q11099	extracellular region [GO:0005576]; perikaryon [GO:0043204]
Q19508	integral component of membrane [GO:0016021]
Q17703	endoplasmic reticulum [GO:0005783]
O17795	endoplasmic reticulum [GO:0005783]
O16207	
Q09318	
Q10938	nucleus [GO:0005634]
Q11089	
Q09392	
Q09507	
Q09302	
Q09267	
Q95R14	synaptonemal complex [GO:0000795]
Q86DA5	axon cytoplasm [GO:1904115]; dendrite [GO:0030425]
Q9U263	nucleus [GO:0005634]
Q20481	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q9GZC8	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; lysosome [GO:0005764]; plasma membrane [GO:0005886]
Q19892	axon [GO:0030424]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; perikaryon [GO:0043204]
Q22236	nuclear chromosome [GO:0000228]
O62488	integral component of membrane [GO:0016021]
Q20060	chromosome, centromeric region [GO:0000775]; condensed chromosome [GO:0000793]; nuclear condensin complex [GO:0000799]
Q19507	integral component of membrane [GO:0016021]
G5EE56	cell projection [GO:0042995]; contractile fiber [GO:0043292]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; phagocytic cup [GO:0001891]
O76735	cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; neuromuscular junction [GO:0031594]; synaptic vesicle [GO:0008021]; synaptic vesicle membrane [GO:0030672]
P34444	integral component of membrane [GO:0016021]
P34287	
P34430	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P34445	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; trans-Golgi network membrane [GO:0032588]
P34306	
Q95QY7	nucleus [GO:0005634]
P34261	integral component of membrane [GO:0016021]
Q7Z142	nucleus [GO:0005634]
P34350	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q09949	
Q10034	
Q10121	cytosol [GO:0005829]; mitochondrion [GO:0005739]
Q10933	
Q93834	integral component of membrane [GO:0016021]
Q09401	
Q9XVH6	RNA polymerase II, core complex [GO:0005665]
P37165	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ribosome [GO:0005840]
Q95Q11	mitochondrial small ribosomal subunit [GO:0005763]; ribosome [GO:0005840]
O02228	axon [GO:0030424]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; synapse [GO:0045202]; synaptic vesicle [GO:0008021]
Q9NAN1	cytoplasm [GO:0005737]; SUMO activating enzyme complex [GO:0031510]
O44498	nucleus [GO:0005634]
Q9NEU2	nucleolus [GO:0005730]
Q18953	cytoplasm [GO:0005737]
Q19509	integral component of membrane [GO:0016021]
Q11193	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q09204	integral component of membrane [GO:0016021]
Q966L5	nucleoplasm [GO:0005654]
Q20924	integral component of membrane [GO:0016021]; meiotic nuclear membrane microtubule tethering complex [GO:0034993]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]
Q9XWU2	integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; neuronal cell body membrane [GO:0032809]; neuron projection [GO:0043005]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; synapse [GO:0045202]; synaptic vesicle [GO:0008021]
Q9NA26	ESCRT I complex [GO:0000813]
Q93899	nucleus [GO:0005634]
P34889	extracellular space [GO:0005615]
P34290	integral component of membrane [GO:0016021]
P30653	
Q7Z118	integral component of membrane [GO:0016021]
P34293	
P34658	
P34368	
Q10952	
P34582	ribosome [GO:0005840]
P34398	RNA polymerase I complex [GO:0005736]
P34258	
Q11103	
P34352	integral component of plasma membrane [GO:0005887]
Q9GUC9	extracellular region [GO:0005576]
Q21802	integral component of membrane [GO:0016021]
Q03577	aminoacyl-tRNA synthetase multienzyme complex [GO:0017101]; cytosol [GO:0005829]
H2L056	chromatin [GO:0000785]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
Q20745	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; integral component of membrane [GO:0016021]; meiotic nuclear membrane microtubule tethering complex [GO:0034993]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]
Q18245	extracellular region [GO:0005576]
O01735	integral component of membrane [GO:0016021]
P52883	integral component of membrane [GO:0016021]
P30629	cytoplasm [GO:0005737]; striated muscle dense body [GO:0055120]
P34467	
Q03572	
P34357	
P91375	mitochondrion [GO:0005739]
P34330	endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]
P34667	
P34583	
P34397	
Q19910	
Q02333	
Q09243	
P41884	
P32743	
Q09505	
Q09954	integral component of membrane [GO:0016021]
P48460	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q11084	
Q10004	
Q09271	integral component of membrane [GO:0016021]
Q09354	
Q09255	
Q9U239	preribosome, large subunit precursor [GO:0030687]
Q20498	
O01692	ribosome [GO:0005840]
P12114	collagen and cuticulin-based cuticle extracellular matrix [GO:0060102]; collagen trimer [GO:0005581]
O62420	integral component of membrane [GO:0016021]
O45433	
P53589	mitochondrion [GO:0005739]; succinate-CoA ligase complex [GO:0042709]
Q23623	cytoplasm [GO:0005737]
Q9XVP0	cytosolic small ribosomal subunit [GO:0022627]
Q23121	nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
Q18221	nucleus [GO:0005634]
Q20480	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P91856	cytoplasm [GO:0005737]
Q95V25	integral component of membrane [GO:0016021]; M band [GO:0031430]; postsynaptic membrane [GO:0045211]; striated muscle dense body [GO:0055120]; synapse [GO:0045202]
Q09205	integral component of membrane [GO:0016021]
Q9N5N8	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q19493	lateral plasma membrane [GO:0016328]; microtubule [GO:0005874]
Q9N428	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P34387	
P34708	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q09384	nucleus [GO:0005634]
Q9N5K2	host cell nucleus [GO:0042025]; RNA polymerase I complex [GO:0005736]; RNA polymerase II, core complex [GO:0005665]; RNA polymerase III complex [GO:0005666]
Q20822	signal recognition particle, endoplasmic reticulum targeting [GO:0005786]
O02275	integral component of membrane [GO:0016021]
P54127	integral component of membrane [GO:0016021]
Q8MPZ7	extracellular region [GO:0005576]
Q7YWN4	
P46570	integral component of membrane [GO:0016021]
Q9XVI6	cytoplasm [GO:0005737]; serine C-palmitoyltransferase complex [GO:0017059]
Q17828	mitochondrial degradosome [GO:0045025]; mitochondrial matrix [GO:0005759]; nucleus [GO:0005634]
Q09376	nucleus [GO:0005634]
Q11102	
Q17784	spliceosomal complex [GO:0005681]; U2-type post-mRNA release spliceosomal complex [GO:0071008]
O77081	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; trans-Golgi network [GO:0005802]
Q10926	
Q10942	
Q11091	
Q09526	
Q1NZ26	mitochondrion [GO:0005739]
Q19417	integral component of membrane [GO:0016021]
Q20806	integral component of membrane [GO:0016021]
Q10020	
Q09571	
Q09360	
Q09368	integral component of membrane [GO:0016021]
Q9NEN6	ribosome [GO:0005840]
O01737	nucleus [GO:0005634]
Q22795	chromosome [GO:0005694]; nucleus [GO:0005634]
Q95XP4	cell surface [GO:0009986]; extracellular space [GO:0005615]
P91536	integral component of membrane [GO:0016021]
Q19552	integral component of membrane [GO:0016021]
Q20405	integral component of membrane [GO:0016021]
O62368	integral component of membrane [GO:0016021]
Q95QZ5	integral component of membrane [GO:0016021]
Q17424	mitochondrion [GO:0005739]
Q95QQ2	
P34534	mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q22031	cytoplasm [GO:0005737]
Q23435	integral component of plasma membrane [GO:0005887]
O17389	cell cortex [GO:0005938]; cell junction [GO:0030054]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]
Q09503	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q1ZXS5	HOPS complex [GO:0030897]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]
Q22037	chromosome, telomeric region [GO:0000781]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
C6KRN1	cell cortex [GO:0005938]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]
Q8MNV7	nuclear replication fork [GO:0043596]; nucleus [GO:0005634]
Q09344	integral component of membrane [GO:0016021]
Q93646	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; dystrophin-associated glycoprotein complex [GO:0016010]
Q20977	apical part of cell [GO:0045177]; cytosol [GO:0005829]; endocytic vesicle [GO:0030139]; hemidesmosome [GO:0030056]; hemidesmosome associated protein complex [GO:0098733]; nucleus [GO:0005634]
P34655	integral component of membrane [GO:0016021]
P34493	
P34665	
P34510	
P34507	
P34401	
P34491	
O17606	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9U3G6	
Q11105	
P34549	
Q9GT24	centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q10928	
Q11110	
Q09321	
Q09936	
Q10012	
Q09308	integral component of membrane [GO:0016021]
Q10019	
Q10009	
Q09362	
Q09966	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O17819	integral component of membrane [GO:0016021]
Q18779	cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9XWS0	condensed chromosome kinetochore [GO:0000777]; condensed chromosome outer kinetochore [GO:0000940]; cytoplasm [GO:0005737]; mitotic spindle [GO:0072686]; spindle microtubule [GO:0005876]
Q21278	spliceosomal complex [GO:0005681]
O17844	integral component of membrane [GO:0016021]
O17846	integral component of membrane [GO:0016021]
G5ECN5	axon [GO:0030424]; cell body [GO:0044297]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; neuron projection [GO:0043005]; nucleus [GO:0005634]; perikaryon [GO:0043204]; synapse [GO:0045202]
Q20024	endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynaptic active zone membrane [GO:0048787]; presynaptic membrane [GO:0042734]; SNARE complex [GO:0031201]; synaptic vesicle [GO:0008021]
Q23122	mitochondrion [GO:0005739]
Q19713	phenylalanine-tRNA ligase complex [GO:0009328]
Q9N4J8	chaperonin-containing T-complex [GO:0005832]; microtubule [GO:0005874]
P46550	chaperonin-containing T-complex [GO:0005832]
O45241	
Q18936	integral component of membrane [GO:0016021]
P90986	axon [GO:0030424]; cytoplasm [GO:0005737]; perikaryon [GO:0043204]
D9N129	
P91573	cell surface [GO:0009986]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]
Q18594	extracellular region [GO:0005576]
P50581	
P34518	
P34526	
P34679	integral component of membrane [GO:0016021]
Q11101	
Q23469	integral component of membrane [GO:0016021]
Q09632	cytosol [GO:0005829]
